RO-ID,Date,MS/SAC,TOTAL PAID
RO-01048,01/10/2019,AUT,"€                                                    7 8,497.00"
RO-01048,01/10/2019,BGR,"€                                                    1 2,686.61"
RO-01246,03/10/2019,ITA,"€                                                    4 8,278.00"
RO-01225,04/10/2019,FRA,"€                                                  1 07,148.08"
RO-01250,07/10/2019,ITA,"€                                                    4 8,177.00"
RO-01215,08/10/2019,FRA,"€                                                    4 2,680.45"
RO-01215,08/10/2019,BEL,€                                                         130.98
RO-01161,08/10/2019,DEU,"€                                                  4 51,900.26"
RO-01149,09/10/2019,AUT,"€                                                    8 4,676.68"
RO-01149,09/10/2019,DEU,"€                                                    2 2,810.70"
RO-01252,10/10/2019,ITA,"€                                                    4 8,177.00"
RO-01244,11/10/2019,ITA,"€                                                    6 2,418.00"
RO-01151,14/10/2019,DEU,"€                                                    8 7,797.11"
RO-01245,15/10/2019,ITA,"€                                                      1,644.49"
RO-01245,15/10/2019,BEL,"€                                                      3,175.44"
RO-01216,15/10/2019,FRA,"€                                                    4 3,508.41"
RO-01216,15/10/2019,BEL,€                                                         131.54
RO-01164,15/10/2019,DEU,"€                                                  1 43,282.61"
RO-01201,16/10/2019,HUN,"€                                                    1 0,877.67"
RO-01201,16/10/2019,AUT,"€                                                    1 2,476.53"
RO-01201,16/10/2019,SVN,"€                                                      1,144.41"
RO-01201,16/10/2019,BGR,"€                                                      6,913.45"
RO-01171,16/10/2019,DEU,"€                                                  1 01,083.29"
RO-01261,17/10/2019,ITA,"€                                                    4 8,175.99"
RO-01234,17/10/2019,ESP,"€                                                  1 38,683.43"
RO-01242,18/10/2019,DEU,"€                                                  1 13,308.89"
RO-01262,21/10/2019,ITA,"€                                                    5 5,548.99"
RO-01116,21/10/2019,DEU,"€                                                  3 87,049.46"
RO-01202,22/10/2019,DEU,"€                                                  3 12,111.66"
RO-01159,22/10/2019,DEU,"€                                                    8 7,613.50"
RO-01037,22/10/2019,DEU,"€                                                  1 05,497.05"
RO-01037,22/10/2019,FRA,"€                                                      4,677.71"
RO-01217,23/10/2019,FRA,"€                                                    4 2,707.48"
RO-01217,23/10/2019,BEL,€                                                         187.82
RO-01136,23/10/2019,AUT,"€                                                  3 56,318.24"
RO-01136,23/10/2019,DEU,"€                                                    2 9,638.74"
RO-01136,23/10/2019,LUX,"€                                                    3 1,431.05"
RO-01269,24/10/2019,ITA,"€                                                    4 9,389.00"
RO-01268,28/10/2019,ITA,"€                                                    4 9,187.00"
RO-01249,28/10/2019,DEU,"€                                                    6 8,349.96"
RO-01230,29/10/2019,DEU,"€                                                    5 7,772.05"
RO-01218,29/10/2019,FRA,"€                                                    4 4,489.82"
RO-01218,29/10/2019,BEL,€                                                         149.36
RO-01189,29/10/2019,DEU,"€                                                    9 9,601.14"
RO-01152,29/10/2019,DEU,"€                                                  4 77,586.29"
RO-01152,29/10/2019,ITA,"€                                                    6 4,761.20"
RO-01152,29/10/2019,SWE,"€                                                    2 1,765.12"
RO-01275,31/10/2019,ITA,"€                                                    4 4,743.00"
RO-01254,05/11/2019,FRA,"€                                                    4 3,508.71"
RO-01254,05/11/2019,BEL,€                                                         131.26
RO-01266,06/11/2019,ESP,"€                                                    5 7,028.14"
RO-01162,06/11/2019,DEU,"€                                                  4 46,720.55"
RO-01247,06/11/2019,AUT,"€                                                  1 89,265.60"
RO-01247,06/11/2019,DEU,"€                                                    4 6,926.17"
RO-ID,Date,MS/SAC,TOTAL PAID
